PropertyID,TaxYear,CondoMasterId
1434795,2019,1434788
1434796,2019,1434788
1434797,2019,1434788
1434798,2019,1434788
616344,2019,597743
616345,2019,597743
616346,2019,597743
616347,2019,597743
616348,2019,597743
616349,2019,597743
616350,2019,597743
616351,2019,597743
616352,2019,597743
616405,2019,601706
616407,2019,601706
616409,2019,601706
616448,2019,597947
616450,2019,597947
616452,2019,597947
616457,2019,590829
616459,2019,590829
616464,2019,595274
616465,2019,595274
616466,2019,595274
616467,2019,595274
616468,2019,595274
616469,2019,595274
616471,2019,625803
616472,2019,625803
616473,2019,625803
616474,2019,625803
616475,2019,625803
616476,2019,625803
616477,2019,625803
616478,2019,625803
616479,2019,625803
616480,2019,625803
616481,2019,625803
616482,2019,590697
616484,2019,590697
616485,2019,590697
616486,2019,590697
616487,2019,590697
616488,2019,646972
616489,2019,646972
616490,2019,646972
616491,2019,646972
616492,2019,646972
616493,2019,646972
616494,2019,619199
616495,2019,619199
616496,2019,619199
616497,2019,619199
616498,2019,619199
616499,2019,590629
616500,2019,625411
616501,2019,625411
616502,2019,625411
616503,2019,625411
616504,2019,625411
616505,2019,625411
616506,2019,627019
616507,2019,627019
616508,2019,632379
616509,2019,632379
616510,2019,618492
616511,2019,618492
616512,2019,618492
616513,2019,618492
616514,2019,618492
616515,2019,618492
616516,2019,618492
616517,2019,618492
616518,2019,618492
616519,2019,618492
616520,2019,618492
616521,2019,618492
616522,2019,618492
616523,2019,618492
616524,2019,618492
616525,2019,618492
616526,2019,618492
616527,2019,618492
616528,2019,618492
616529,2019,618492
616530,2019,618492
616531,2019,618492
616532,2019,618492
616533,2019,618492
616534,2019,618492
616535,2019,618492
616536,2019,618492
616537,2019,618492
616538,2019,618492
616539,2019,618492
616540,2019,618492
616541,2019,618492
616542,2019,618492
616543,2019,618492
616544,2019,618492
616545,2019,618492
616546,2019,618492
616547,2019,618492
616548,2019,618492
616549,2019,618492
616550,2019,618492
616551,2019,618492
616552,2019,618492
616553,2019,618492
616554,2019,618492
616555,2019,618492
616556,2019,618492
616557,2019,618492
616558,2019,618492
616559,2019,618492
616560,2019,618492
616561,2019,618492
616562,2019,618492
616563,2019,618492
616564,2019,618492
616565,2019,618492
616566,2019,618492
616567,2019,618492
616568,2019,618492
616569,2019,620514
616570,2019,620514
616571,2019,620514
616572,2019,620514
616573,2019,620514
616574,2019,620514
616575,2019,620514
616576,2019,636189
616577,2019,636189
616578,2019,636189
616579,2019,636189
616580,2019,636189
616581,2019,636189
616582,2019,636189
616583,2019,636189
616585,2019,636189
616586,2019,636189
616587,2019,636189
616588,2019,636189
616589,2019,636189
616590,2019,636189
616591,2019,636189
616592,2019,619401
616593,2019,619401
616594,2019,619401
616595,2019,619401
616596,2019,619401
616597,2019,619401
616598,2019,619401
616599,2019,619401
616600,2019,619401
616601,2019,619401
616602,2019,619401
616603,2019,619401
616604,2019,619401
616605,2019,619401
616606,2019,619401
616607,2019,619401
616608,2019,590680
616609,2019,590680
616610,2019,590680
616611,2019,590680
616612,2019,590680
616613,2019,590680
616614,2019,590680
616615,2019,590680
616616,2019,590680
616617,2019,590680
616618,2019,590680
616625,2019,628192
616644,2019,617796
616656,2019,621728
616751,2019,596062
616754,2019,632278
616761,2019,636156
616764,2019,590818
616766,2019,612115
616768,2019,636155
616806,2019,636180
616807,2019,598998
616808,2019,598998
616809,2019,598998
616811,2019,598998
616813,2019,636154
616815,2019,636154
616817,2019,590804
616819,2019,590804
616821,2019,590804
616823,2019,590804
616826,2019,590804
616828,2019,590804
616830,2019,590804
616832,2019,611641
616834,2019,597817
616838,2019,590735
616839,2019,590735
616840,2019,590735
616883,2019,590734
616884,2019,622220
616885,2019,619401
616886,2019,619401
616888,2019,619401
616889,2019,619401
616890,2019,619401
616891,2019,619401
616892,2019,619401
616893,2019,619401
616894,2019,619401
616895,2019,619401
616896,2019,619401
616897,2019,619401
616898,2019,619401
616899,2019,619401
616900,2019,619401
616901,2019,619401
616902,2019,619401
616903,2019,619401
616904,2019,619401
616905,2019,619401
616906,2019,619401
616907,2019,619401
616908,2019,619401
616909,2019,619401
616910,2019,645840
616911,2019,645840
616912,2019,645840
616913,2019,645840
616914,2019,645840
616915,2019,645840
616916,2019,645840
616917,2019,645840
616918,2019,645840
616919,2019,625411
616920,2019,598998
616921,2019,598998
616922,2019,598998
616923,2019,598998
616924,2019,598998
616925,2019,598998
616926,2019,598998
616927,2019,598998
616928,2019,598998
616929,2019,598998
616930,2019,598998
616931,2019,598998
616932,2019,598998
616933,2019,613493
616934,2019,613493
616935,2019,625906
616936,2019,625906
616937,2019,625906
616938,2019,625906
616939,2019,625906
616940,2019,590697
616941,2019,590697
616942,2019,590697
616943,2019,590697
616944,2019,590697
616945,2019,590697
616946,2019,636189
616947,2019,636189
616948,2019,636189
616949,2019,636189
616950,2019,636189
616951,2019,636189
616952,2019,636189
616953,2019,636189
616954,2019,636189
616955,2019,636189
616956,2019,636189
616957,2019,636189
616958,2019,636189
616959,2019,636189
616960,2019,636189
616961,2019,636189
616962,2019,636189
616963,2019,636189
616964,2019,636189
616965,2019,636820
616966,2019,636191
616967,2019,643078
616968,2019,643078
616969,2019,643078
616971,2019,646972
616972,2019,646972
616973,2019,646972
617135,2019,590522
617138,2019,636133
617141,2019,610392
617143,2019,611438
617145,2019,636157
617149,2019,590519
617151,2019,630867
617153,2019,630867
617155,2019,608133
617167,2019,594313
617168,2019,593827
617170,2019,590549
617172,2019,590549
617174,2019,646991
617178,2019,644877
617179,2019,614483
617181,2019,624171
617184,2019,627513
617192,2019,614483
617194,2019,614483
617196,2019,617392
617217,2019,599460
617219,2019,599460
617221,2019,591124
617222,2019,591124
617223,2019,591124
617226,2019,619098
617228,2019,590600
617230,2019,603145
617245,2019,616381
617262,2019,636138
617264,2019,636139
617274,2019,601299
617279,2019,632480
617335,2019,590804
617336,2019,590804
617337,2019,590804
617338,2019,596062
617339,2019,612115
617340,2019,623176
617341,2019,623650
617342,2019,623650
617343,2019,1576608
617344,2019,593827
617345,2019,593827
617346,2019,593827
617347,2019,593827
617348,2019,593827
617349,2019,593827
617350,2019,593827
617351,2019,593827
617352,2019,593827
617353,2019,593827
617354,2019,593827
617355,2019,593827
617356,2019,593827
617357,2019,593827
617358,2019,593827
617359,2019,593827
617360,2019,593827
617361,2019,593827
617362,2019,593827
617363,2019,593827
617364,2019,593827
617365,2019,593827
617366,2019,593827
617367,2019,594015
617368,2019,594015
617369,2019,594015
617370,2019,594015
617371,2019,594015
617372,2019,594015
617373,2019,594015
617374,2019,594015
617375,2019,594015
617376,2019,594015
617377,2019,594015
617378,2019,594015
617379,2019,594015
617380,2019,594015
617381,2019,597817
617382,2019,597817
617383,2019,597817
617384,2019,597817
617385,2019,597817
617386,2019,597817
617387,2019,597817
617388,2019,597817
617389,2019,597817
617390,2019,597817
617393,2019,597817
617542,2019,590737
617543,2019,590737
617544,2019,590737
617545,2019,590737
617546,2019,590737
617547,2019,590737
617548,2019,590737
617549,2019,590737
617550,2019,590737
617551,2019,590737
617552,2019,590737
617553,2019,590737
617554,2019,590737
617555,2019,590737
617556,2019,590737
617557,2019,590737
617558,2019,590737
617559,2019,590737
617560,2019,590737
617561,2019,590737
617768,2019,590804
617770,2019,590804
617772,2019,590804
617774,2019,590804
617776,2019,590804
617778,2019,590804
617780,2019,590804
617782,2019,590804
617785,2019,619604
617787,2019,619604
617814,2019,638265
617816,2019,590832
617818,2019,590832
617820,2019,590832
617822,2019,590832
617823,2019,590832
617826,2019,596552
617828,2019,590832
617830,2019,590832
617831,2019,591124
617832,2019,591124
617833,2019,591124
617835,2019,590832
617837,2019,590832
617839,2019,596552
617840,2019,603044
617841,2019,603044
617842,2019,603044
617843,2019,603044
617844,2019,603044
617845,2019,603044
617846,2019,610836
617847,2019,610836
617848,2019,610836
617849,2019,610836
617850,2019,610836
617851,2019,610836
617852,2019,610836
617853,2019,610836
617854,2019,610836
617855,2019,610836
617856,2019,610836
617857,2019,610836
617858,2019,610836
617859,2019,610836
617860,2019,610836
617861,2019,610836
617862,2019,610836
617863,2019,610836
617864,2019,610836
617865,2019,610836
617866,2019,610836
617867,2019,610836
617868,2019,610836
617869,2019,610836
617870,2019,610836
617871,2019,610836
617872,2019,610836
617873,2019,610836
617874,2019,610836
617875,2019,610836
617876,2019,610836
617877,2019,610836
617878,2019,610836
617880,2019,632278
617881,2019,636156
617882,2019,636154
617883,2019,636155
617884,2019,636189
617885,2019,636189
617886,2019,636189
617887,2019,636189
617888,2019,636189
617889,2019,636189
617890,2019,636189
617891,2019,636189
617892,2019,636189
617901,2019,617796
617907,2019,590677
617908,2019,590677
617909,2019,590677
617910,2019,590677
617911,2019,590677
617912,2019,590677
617913,2019,590677
617914,2019,590677
617915,2019,590677
617916,2019,590677
617917,2019,590677
617918,2019,590677
617919,2019,590677
617920,2019,590677
617921,2019,590677
617922,2019,590677
617923,2019,590677
617924,2019,590677
617925,2019,590677
617926,2019,590677
617927,2019,590677
617928,2019,590677
617929,2019,590677
617930,2019,590677
617931,2019,590677
617932,2019,590677
617933,2019,590677
617934,2019,590677
617935,2019,590677
617936,2019,590677
617937,2019,590677
617938,2019,590677
617939,2019,590677
617940,2019,590677
617941,2019,590677
617942,2019,617695
617943,2019,590804
617944,2019,590804
617945,2019,590804
617947,2019,614483
617948,2019,614483
617949,2019,614483
617950,2019,594313
617951,2019,594313
617952,2019,594313
617953,2019,594313
617954,2019,594313
617955,2019,594313
617956,2019,594313
617957,2019,594313
617958,2019,594313
617959,2019,594313
617960,2019,594313
617961,2019,594313
617962,2019,594313
617963,2019,594313
617964,2019,594313
617965,2019,594313
617966,2019,594313
617967,2019,590626
617968,2019,590626
617969,2019,590832
617970,2019,590832
617971,2019,617695
617972,2019,617695
617973,2019,617695
617974,2019,617695
617975,2019,617695
617976,2019,617695
617977,2019,617695
617978,2019,617695
617979,2019,617695
617980,2019,617695
617981,2019,617695
617982,2019,598998
617983,2019,598998
617984,2019,598998
617985,2019,598998
617986,2019,598998
617987,2019,598998
617988,2019,598998
617989,2019,598998
617990,2019,598998
618017,2019,590756
618018,2019,590756
618019,2019,590756
618020,2019,601618
618021,2019,601618
618022,2019,601618
618023,2019,601618
618024,2019,601618
618025,2019,601618
618026,2019,601618
618027,2019,601618
618028,2019,601618
618029,2019,601618
618030,2019,601618
618031,2019,601618
618032,2019,601618
618033,2019,601618
618034,2019,601618
618035,2019,601618
618036,2019,601618
618037,2019,601618
618038,2019,601618
618039,2019,601618
618040,2019,590800
618041,2019,590800
618042,2019,590800
618169,2019,636131
618171,2019,1479779
618353,2019,590832
618354,2019,590832
618355,2019,590832
618356,2019,590832
618357,2019,590832
618358,2019,590832
618359,2019,590832
618360,2019,624086
618361,2019,624086
618362,2019,624086
618363,2019,590522
618364,2019,590522
618365,2019,590522
618366,2019,590727
618367,2019,590727
618368,2019,590727
618369,2019,590727
618370,2019,590727
618371,2019,590727
618372,2019,590727
618373,2019,590727
1562268,2019,620025
1562269,2019,620025
1562270,2019,620025
1562271,2019,620025
1562273,2019,607537
1562274,2019,607537
1562344,2019,1541286
1562345,2019,1541286
1562346,2019,1541286
1562347,2019,1541286
1562348,2019,1541286
1562349,2019,1541286
1562350,2019,1541286
1562351,2019,1541286
1562561,2019,1436986
1562562,2019,1436986
1562670,2019,1440230
1562671,2019,1440230
1562672,2019,1440230
1562673,2019,1440230
1562674,2019,1440230
1562675,2019,1440230
1562676,2019,1440230
1562743,2019,611474
1562744,2019,611474
1562745,2019,611474
1562746,2019,611474
1563263,2019,637357
1563264,2019,637357
1563265,2019,637357
1563266,2019,637357
1563267,2019,637357
1563268,2019,637357
1563269,2019,637357
1563270,2019,637357
1563271,2019,637357
1563272,2019,637357
1563275,2019,1488247
1563276,2019,1488247
1563277,2019,1488247
1563278,2019,1488247
1563279,2019,1488247
1563388,2019,1554359
1563389,2019,1554359
1563390,2019,1554359
1563391,2019,1554359
1563392,2019,1554359
1563393,2019,1554359
1563394,2019,1554359
1563629,2019,1538146
1563630,2019,1538146
1563634,2019,641937
1563635,2019,641937
1563636,2019,641937
1563637,2019,641937
1563638,2019,641937
1563639,2019,641937
1563640,2019,641937
1563641,2019,641937
1563645,2019,1563691
1563646,2019,1563691
1563647,2019,1563691
1563648,2019,1563691
1563649,2019,1563691
1563650,2019,1563691
1563651,2019,1563691
1563652,2019,1563691
1563653,2019,1563691
1563654,2019,1563691
1563655,2019,1563691
1563656,2019,1563691
1563657,2019,1563691
1563658,2019,1563691
1563659,2019,1563691
1563660,2019,1563691
1563661,2019,1563691
1563662,2019,1563691
1563663,2019,1563691
1563665,2019,1563691
1563666,2019,1563691
1563667,2019,1563691
1563668,2019,1563691
1563669,2019,1563691
1563670,2019,1563691
1563671,2019,1563691
1563672,2019,1563691
1563673,2019,1563691
1563674,2019,1563691
1563675,2019,1563691
1563676,2019,1563691
1563677,2019,1563691
1563678,2019,1563691
1563679,2019,1563691
1563680,2019,1563691
1563681,2019,1563691
1563682,2019,1563691
1563683,2019,1563691
1563684,2019,1563691
1563685,2019,1563691
1563686,2019,1563691
1563687,2019,1563691
1563766,2019,1440230
1563767,2019,1440230
1563768,2019,1440230
1563769,2019,1440230
1564065,2019,607963
1564066,2019,607963
1564067,2019,607963
1564068,2019,607963
1564069,2019,607963
1564070,2019,607963
1564071,2019,607963
1564072,2019,607963
1564263,2019,607271
1564264,2019,607271
1564265,2019,607271
1564266,2019,607271
1564267,2019,607271
1564268,2019,607271
1564269,2019,607271
1564271,2019,1520609
1564272,2019,1520609
1564273,2019,620091
1564274,2019,620091
1564315,2019,611474
1564316,2019,611474
1564317,2019,611474
1564318,2019,611474
1564319,2019,611474
1564320,2019,611474
1564321,2019,611474
1564322,2019,611474
626095,2019,602743
626097,2019,636153
626100,2019,602743
626102,2019,636153
626103,2019,636153
626108,2019,636153
626109,2019,636149
626118,2019,590708
626121,2019,636149
626122,2019,602743
626124,2019,602743
626133,2019,636153
626134,2019,590708
626137,2019,590708
626141,2019,602743
626142,2019,636153
626143,2019,636153
626144,2019,602743
626145,2019,590787
626146,2019,602743
626148,2019,636153
626150,2019,602743
626151,2019,602743
626154,2019,602743
626155,2019,602743
626156,2019,602743
626157,2019,590708
626159,2019,636153
626160,2019,590708
626161,2019,602743
626165,2019,636149
626171,2019,602743
626172,2019,636153
626174,2019,602743
626177,2019,602743
626180,2019,636153
626181,2019,636153
626189,2019,636153
626191,2019,636153
626193,2019,602743
626194,2019,590708
626195,2019,602743
626200,2019,602743
626203,2019,590708
626207,2019,590708
626210,2019,602743
626211,2019,602743
626212,2019,590708
626214,2019,590708
626218,2019,636153
626222,2019,602743
626225,2019,636149
626233,2019,590708
626238,2019,636153
626239,2019,590708
626243,2019,590708
626244,2019,602743
626248,2019,636153
626249,2019,602743
626251,2019,636149
626256,2019,636153
626257,2019,590708
626258,2019,602743
626259,2019,636149
626260,2019,602743
626264,2019,636153
626271,2019,636149
626272,2019,636153
626274,2019,602743
626275,2019,636149
626276,2019,636149
626280,2019,636153
626285,2019,636153
626288,2019,602743
626289,2019,590708
626291,2019,636149
626292,2019,636153
626293,2019,602743
626294,2019,602743
626296,2019,636153
626300,2019,602743
626302,2019,636153
626308,2019,590708
626312,2019,602743
626313,2019,590787
626314,2019,602743
626315,2019,636149
626316,2019,590787
626319,2019,590787
626323,2019,636153
626326,2019,636149
626328,2019,636153
626330,2019,636153
626333,2019,602743
626336,2019,590708
626344,2019,602743
1576692,2019,620967
636149,2019,636148
636153,2019,636148
636420,2019,624245
636427,2019,624245
636441,2019,624245
636442,2019,624245
636443,2019,624245
636444,2019,624245
636445,2019,624245
636446,2019,624245
636447,2019,624245
636448,2019,624245
636449,2019,624245
636450,2019,624245
636451,2019,624245
636452,2019,624245
636453,2019,624245
636454,2019,624245
636455,2019,624245
636456,2019,624245
636457,2019,624245
636458,2019,624245
636461,2019,624245
636482,2019,624245
636491,2019,624245
636500,2019,624245
636516,2019,624245
636533,2019,624245
636534,2019,624245
636680,2019,603950
636712,2019,619907
636789,2019,646970
637006,2019,597550
643556,2019,590811
643680,2019,646988
643688,2019,611843
643755,2019,593916
643793,2019,611843
643801,2019,637515
644025,2019,596953
644031,2019,590681
644072,2019,602541
644098,2019,636165
644108,2019,590770
644120,2019,615376
644126,2019,643601
644127,2019,590514
644159,2019,644078
644251,2019,612540
644487,2019,612540
644612,2019,612540
644617,2019,612540
644883,2019,590590
1435500,2019,1479803
1435511,2019,1479803
1435517,2019,1479803
1435519,2019,1479803
1435520,2019,1479803
1435521,2019,1479803
1435523,2019,1479803
1435533,2019,1479803
1435534,2019,1479803
1435536,2019,1479803
1435537,2019,1479803
1435539,2019,1479803
1435578,2019,1435577
1435579,2019,1435577
1435731,2019,1435729
1435732,2019,1435729
1435735,2019,1435729
1435736,2019,1435729
1435737,2019,1435729
1435738,2019,1435729
1435739,2019,1435729
1435740,2019,1435729
1435741,2019,1435729
1435742,2019,1435729
1435743,2019,1435729
1435745,2019,1435729
1435758,2019,1435757
1435759,2019,1435757
1435760,2019,1435757
1435761,2019,1435757
1435762,2019,1435757
1435769,2019,1435768
1435770,2019,1435768
1435771,2019,1435768
1435772,2019,1435768
1435777,2019,1435776
1435779,2019,1435776
1435781,2019,1435780
1435782,2019,1435780
1435784,2019,1435780
1435785,2019,1435780
1435804,2019,1435803
1435805,2019,1435803
1435810,2019,1435803
1435811,2019,1435803
1435812,2019,1435803
1435819,2019,1435818
1435820,2019,1435818
1435943,2019,1435940
1435945,2019,1435940
1435968,2019,1435965
1435970,2019,1435965
1435971,2019,1435965
1435972,2019,1435965
1435974,2019,1435965
1435975,2019,1435965
1435976,2019,1435965
1435977,2019,1435965
1435979,2019,1435965
1435982,2019,1435965
1435983,2019,1435965
1435985,2019,1435965
1436005,2019,1436004
1436006,2019,1436004
1436008,2019,1436004
1436009,2019,1436004
1436113,2019,1436112
1436114,2019,1436112
1436130,2019,1436129
1436131,2019,1436129
1436132,2019,1436129
1436133,2019,1436129
1436134,2019,1436129
1436138,2019,1436136
1436147,2019,1436136
1436157,2019,1436156
1436161,2019,1436156
1436163,2019,1436156
1436164,2019,1436156
1436174,2019,1436173
1436175,2019,1436173
1436176,2019,1436173
1436178,2019,1436173
1436179,2019,1436173
1436180,2019,1436173
1436181,2019,1436173
1436182,2019,1436173
1436203,2019,1436202
1436205,2019,1436202
1436206,2019,1436202
1436207,2019,1436202
1436248,2019,1436202
1436409,2019,1436258
1436411,2019,1436258
1436413,2019,1436258
1436415,2019,1436258
1436416,2019,1436258
1436417,2019,1436258
1436418,2019,1436258
1436419,2019,1436258
1436420,2019,1436258
1436421,2019,1436258
1436422,2019,1436258
1436423,2019,1436258
1436482,2019,1427749
1436483,2019,1427749
1436484,2019,1427749
1436485,2019,1427749
1436486,2019,1427749
1436487,2019,1427749
1436488,2019,1427749
1436489,2019,1427749
1436500,2019,1436499
1436501,2019,1436499
1436506,2019,1427384
1436508,2019,1427384
1436514,2019,609017
1436516,2019,609017
1436520,2019,609017
1436522,2019,609017
1436523,2019,609017
1436526,2019,609017
1436538,2019,1426930
1436540,2019,1426930
1436561,2019,1436560
1436562,2019,1436560
1436563,2019,1436560
1436565,2019,1436560
1436566,2019,1436560
1436567,2019,1436560
1436570,2019,1436560
1436571,2019,1436560
1436572,2019,1436560
1436573,2019,1436560
1436574,2019,1436560
1436600,2019,1427799
1436603,2019,1427799
1436604,2019,1427799
1436605,2019,1427799
1436607,2019,1427799
1436608,2019,1427799
1436609,2019,1427799
1436612,2019,1427799
1436613,2019,1427799
1436616,2019,1427799
1436618,2019,1427799
1436619,2019,1427799
1436620,2019,1427799
1436622,2019,1427799
1436626,2019,1427799
1436627,2019,1427799
1436656,2019,596651
594212,2019,620967
1533364,2019,636189
1533366,2019,636189
1533367,2019,636189
1533368,2019,636189
1536749,2019,1536745
1536751,2019,1536745
1536752,2019,1536745
1536753,2019,1536745
1536754,2019,1536745
1537540,2019,1527032
1537541,2019,1527032
1537542,2019,1527032
1537543,2019,1527032
1537544,2019,1527032
1537545,2019,1537549
1537550,2019,628435
1537628,2019,597149
1537629,2019,597149
1537638,2019,622419
601778,2019,590779
601828,2019,590713
601829,2019,590713
601830,2019,590713
601831,2019,590713
601832,2019,590713
601845,2019,590713
601846,2019,590713
601847,2019,590713
601848,2019,590713
601849,2019,590713
601867,2019,599477
602005,2019,642077
602094,2019,636144
602096,2019,646973
602115,2019,617897
602126,2019,590779
602127,2019,590779
602128,2019,590779
602168,2019,599477
602169,2019,599477
602170,2019,599477
602286,2019,590713
602287,2019,590713
602288,2019,590713
602289,2019,590713
602290,2019,590713
602291,2019,590713
602292,2019,590713
602293,2019,590713
602294,2019,590713
602295,2019,590713
602442,2019,630770
602445,2019,630770
602447,2019,633587
602449,2019,590617
602683,2019,622807
602684,2019,622807
602685,2019,622807
602686,2019,622807
602687,2019,622807
602688,2019,622807
602689,2019,622807
602690,2019,622807
602691,2019,622807
602692,2019,622807
602693,2019,622807
602694,2019,622807
602716,2019,609843
602808,2019,595443
602809,2019,595443
602815,2019,590547
603282,2019,600873
603359,2019,636132
603361,2019,618997
603363,2019,618997
603364,2019,618997
603365,2019,618997
603366,2019,618997
603370,2019,594494
603372,2019,594494
603374,2019,594494
603376,2019,594494
603378,2019,594494
603380,2019,594494
603382,2019,594494
603384,2019,594494
603386,2019,610473
603388,2019,618997
603390,2019,618997
603392,2019,618997
603397,2019,590601
603399,2019,590601
603401,2019,635104
603406,2019,636159
603409,2019,590789
603411,2019,625512
603414,2019,627895
603416,2019,627895
603419,2019,595443
603420,2019,595443
603421,2019,595443
603422,2019,595443
603423,2019,595443
603424,2019,595443
603425,2019,595443
603426,2019,595443
603427,2019,595443
603428,2019,595443
603429,2019,595443
603430,2019,595443
603431,2019,595443
603432,2019,595443
603433,2019,595443
603434,2019,595443
603435,2019,595443
603436,2019,595443
603568,2019,638717
603572,2019,618997
603573,2019,618997
603574,2019,618997
603575,2019,618997
603576,2019,618997
603577,2019,618997
603578,2019,618997
603579,2019,618997
603580,2019,618997
603581,2019,618997
603582,2019,618997
603583,2019,618997
603584,2019,590520
603585,2019,590520
603586,2019,590520
603587,2019,590520
603588,2019,590520
603693,2019,590789
603694,2019,590789
1547634,2019,596651
1547635,2019,596651
1547636,2019,596651
1547637,2019,596651
1547638,2019,596651
1547639,2019,596651
1547640,2019,596651
1547641,2019,596651
1547642,2019,596651
1547643,2019,596651
1547644,2019,596651
1547645,2019,596651
1547648,2019,1526555
1547649,2019,1526555
1547650,2019,1526555
1547651,2019,1526555
1547652,2019,1526555
1547653,2019,1526555
1547654,2019,1526555
1547655,2019,1526555
1547656,2019,1526555
1547657,2019,1526555
1547658,2019,1526555
1547659,2019,1526555
1547660,2019,1526555
1547661,2019,1526555
610080,2019,646975
610324,2019,646975
610341,2019,597648
610384,2019,613594
610771,2019,631921
610780,2019,608916
610782,2019,626576
610791,2019,632182
610874,2019,638089
610876,2019,632085
1429939,2019,1429912
1429940,2019,1429912
1429941,2019,1429912
1429942,2019,1429912
1429943,2019,1429912
1429944,2019,1429912
1429945,2019,1429912
1429946,2019,1429912
1429947,2019,1429912
1429949,2019,1429912
1429950,2019,1429912
1429951,2019,1429912
1429952,2019,1429912
1429953,2019,1429912
1429954,2019,1429912
1429955,2019,1429912
1429957,2019,1429912
1429958,2019,1429912
1429960,2019,1429912
1429961,2019,1429912
1429962,2019,1429912
1429963,2019,1429912
1429964,2019,1429912
1429965,2019,1429912
1429966,2019,1429912
1429967,2019,1429912
1429968,2019,1429912
610899,2019,638088
611107,2019,608916
611135,2019,608916
611249,2019,590659
611251,2019,646975
611255,2019,632182
611256,2019,632182
611257,2019,632182
611379,2019,599079
611414,2019,646975
611415,2019,646975
611416,2019,597648
611482,2019,638089
611483,2019,638089
611484,2019,638089
611489,2019,633283
611490,2019,633283
611491,2019,633283
611492,2019,633283
611493,2019,633283
611494,2019,633283
611495,2019,633283
611496,2019,633283
611497,2019,633283
611498,2019,633283
611499,2019,633283
611500,2019,633283
611501,2019,633283
611506,2019,1528096
611517,2019,632085
611518,2019,632085
611519,2019,632085
611520,2019,632085
611521,2019,1528096
611522,2019,1528096
611523,2019,1528096
611524,2019,1528096
611525,2019,1528096
611526,2019,1528096
611527,2019,625119
611528,2019,625119
611529,2019,625119
611530,2019,625119
611531,2019,625119
611861,2019,631921
611862,2019,631921
611863,2019,631921
611864,2019,638089
611865,2019,638089
611866,2019,638089
611867,2019,638089
611868,2019,638089
611869,2019,591417
611870,2019,613594
611871,2019,613594
611872,2019,613594
611873,2019,613594
611874,2019,613594
611875,2019,613594
611877,2019,626576
611878,2019,626576
611879,2019,626576
611880,2019,626576
611881,2019,626576
611882,2019,626576
611889,2019,599079
611890,2019,599079
611891,2019,599079
611892,2019,599079
611893,2019,599079
611894,2019,599079
611895,2019,599079
611982,2019,638088
611983,2019,638088
611984,2019,638088
611985,2019,638088
611986,2019,638088
611987,2019,590659
611988,2019,590659
611989,2019,590659
611990,2019,590659
611991,2019,590659
611992,2019,590659
611993,2019,590659
611994,2019,590659
612014,2019,610836
1554905,2019,1554904
1554906,2019,1554904
1554907,2019,1554904
1554908,2019,1554904
1554909,2019,1554904
1554910,2019,1554904
1555249,2019,596651
1555251,2019,596651
1555252,2019,596651
1555254,2019,596651
1555255,2019,596651
1555256,2019,596651
1555855,2019,1541286
1555856,2019,1541286
1555860,2019,1541286
1555864,2019,1541286
1555865,2019,1541286
1555867,2019,1541286
1555868,2019,1541286
1555869,2019,1541286
1556942,2019,1540279
1556943,2019,1540279
1556946,2019,1540279
618374,2019,590727
618375,2019,590727
618376,2019,590727
618377,2019,590727
618378,2019,590727
618379,2019,590727
618380,2019,590727
618381,2019,590727
618382,2019,590727
618383,2019,590727
618384,2019,590727
618385,2019,590727
618386,2019,590727
618387,2019,590727
618388,2019,590727
618389,2019,590727
618392,2019,590727
618393,2019,590727
618394,2019,590727
618395,2019,590727
618396,2019,590727
618397,2019,590727
618398,2019,590727
618399,2019,590727
618400,2019,593827
618401,2019,593827
618402,2019,593827
618403,2019,593827
618404,2019,593827
618405,2019,593827
618406,2019,593827
618407,2019,593827
618408,2019,593827
618409,2019,593827
618410,2019,593827
618411,2019,593827
618412,2019,593827
618413,2019,593827
618414,2019,593827
618415,2019,593827
618416,2019,593827
618417,2019,593827
618418,2019,593827
618419,2019,593827
618420,2019,593827
618421,2019,593827
618422,2019,593827
618423,2019,593827
618424,2019,593827
618425,2019,593827
618426,2019,593827
618427,2019,593827
618428,2019,593827
618429,2019,593827
618430,2019,593827
618431,2019,593827
618432,2019,593827
618433,2019,593827
618434,2019,593827
618435,2019,593827
618436,2019,593827
618437,2019,593827
618438,2019,593827
618439,2019,593827
618440,2019,590804
618441,2019,590804
618442,2019,590804
618443,2019,590804
618444,2019,590804
618445,2019,590804
618446,2019,590804
618447,2019,590804
618448,2019,590804
618449,2019,590804
618450,2019,590804
618451,2019,590804
618452,2019,590804
618453,2019,596651
618454,2019,596651
618455,2019,596651
618456,2019,596651
618457,2019,596651
618458,2019,596651
618459,2019,596651
618460,2019,596651
618461,2019,596651
618462,2019,596651
618463,2019,596651
618464,2019,596651
618465,2019,596651
618466,2019,596651
618467,2019,596651
618468,2019,596651
618469,2019,596651
618470,2019,596651
618471,2019,596651
618472,2019,596651
618473,2019,596651
618474,2019,590818
618475,2019,646991
618476,2019,596552
618477,2019,596552
618478,2019,596552
618479,2019,596552
618480,2019,596552
618481,2019,596552
618482,2019,596552
618483,2019,596552
618484,2019,596552
618485,2019,596552
618486,2019,603145
618487,2019,603145
618488,2019,603145
618489,2019,599460
618490,2019,599460
618491,2019,632734
618493,2019,632734
618494,2019,632734
618495,2019,594666
618496,2019,594666
618497,2019,594666
618498,2019,611641
