ComID,PropertyID,TaxYear,BuildingNumber,UnitsPerBldg,StructureType,StructureType_Desc,IdenticalUnits,Grade,BuildingName,ClassCode,YearBuilt,YearEffective,YearRemod,PctComplete,Comments,PctCompleteFactor,ECF,CountyIndex,GradeFactor,RCN,UnAdjRCNLD,RCNLD,ElevatorUnAdjRCNLD,ElevatorECNLD,AvgSFCost,AvgPctGood,TotalIdenticalUnits,TotalRCNLD,TotCostArea
351652123,1541656,2019,4,9.000000,397,397 - Flex Warehouse,1.000000,A,NULL,3307,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,80250.000000,75435.000000,92197.000000,0.000000,0.000000,61.460000,0.940000,1.000000,92200.000000,1500.000000
352840529,1541663,2019,D UNIT 7,2.000000,319,319 - Mixed Res/Com (build as com),1.000000,G,NULL,3327,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.330000,231360.000000,217478.000000,331197.000000,0.000000,0.000000,144.000000,0.940000,1.000000,331200.000000,2300.000000
352840572,1541665,2019,D UNIT 8,2.000000,319,319 - Mixed Res/Com (build as com),1.000000,G,NULL,3327,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.330000,240250.000000,225835.000000,343924.000000,0.000000,0.000000,149.530000,0.940000,1.000000,343920.000000,2300.000000
352840615,1541666,2019,H UNIT 9,1.000000,319,319 - Mixed Res/Com (build as com),1.000000,G,BUILDING H - STAND ALONE,3327,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.330000,231210.000000,217337.000000,330983.000000,0.000000,0.000000,139.660000,0.940000,1.000000,330980.000000,2370.000000
352840657,1541677,2019,E UNIT 10,3.000000,319,319 - Mixed Res/Com (build as com),1.000000,G,NULL,3327,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.330000,221210.000000,207938.000000,316668.000000,0.000000,0.000000,137.680000,0.940000,1.000000,316670.000000,2300.000000
352840698,1541679,2019,E UNIT 11,3.000000,319,319 - Mixed Res/Com (build as com),1.000000,G,NULL,3327,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.330000,132890.000000,124916.000000,190235.000000,0.000000,0.000000,121.950000,0.940000,1.000000,190240.000000,1560.000000
352840736,1541680,2019,E UNIT 12,3.000000,319,319 - Mixed Res/Com (build as com),1.000000,G,NULL,3327,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.330000,229430.000000,215664.000000,328435.000000,0.000000,0.000000,135.720000,0.940000,1.000000,328440.000000,2420.000000
256271298,605792,2019,1,1.000000,368,368 - Hangar,1.000000,L,NULL,3307,1989.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,168520.000000,87630.000000,107101.000000,0.000000,0.000000,17.850000,0.520000,1.000000,107100.000000,6000.000000
216825056,605876,2019,1,1.000000,336,"336 - Car Wash, Manual",1.000000,F,NULL,3150,1991.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,115780.000000,59048.000000,72168.000000,0.000000,0.000000,33.410000,0.510000,1.000000,72170.000000,2160.000000
216825092,605877,2019,1,1.000000,336,"336 - Car Wash, Manual",1.000000,F,car wash building # 508,3150,1991.000000,1993.000000,1995.000000,NULL,NULL,1.000000,1.260000,0.970000,0.840000,67150.000000,34247.000000,41857.000000,0.000000,0.000000,22.150000,0.510000,1.000000,41860.000000,1890.000000
256266516,605878,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1991.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,86830.000000,46888.000000,57307.000000,0.000000,0.000000,20.760000,0.540000,1.000000,57310.000000,2760.000000
256266351,605879,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1991.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,44440.000000,23998.000000,29330.000000,0.000000,0.000000,21.820000,0.540000,1.000000,29330.000000,1344.000000
300961146,605880,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1991.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,44440.000000,23998.000000,29330.000000,0.000000,0.000000,21.820000,0.540000,1.000000,29330.000000,1344.000000
192931446,605885,2019,1,1.000000,321,321 - Restaurant,1.000000,A,NULL,3507,1950.000000,1990.000000,1996.000000,NULL,NULL,1.000000,1.260000,0.970000,1.000000,366720.000000,209030.000000,255476.000000,0.000000,0.000000,81.050000,0.570000,1.000000,255480.000000,3152.000000
343525988,605908,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,A,Andreassi Custom Homes,3327,2011.000000,NULL,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,171670.000000,149353.000000,227450.000000,0.000000,0.000000,119.460000,0.870000,1.000000,227450.000000,1904.000000
341553527,605915,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,A,AMERICAN SIMMENTAL ASSOC,3150,2015.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,1668300.000000,1568202.000000,1916656.000000,80770.000000,92794.000000,177.390000,0.940000,1.000000,2009450.000000,10805.000000
375926962,605916,2019,1,1.000000,369,369 - Day Care Center,1.000000,A,Bldg #1,3307,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,528680.000000,322495.000000,394153.000000,0.000000,0.000000,92.440000,0.610000,1.000000,394150.000000,4264.000000
375926972,605916,2019,2,1.000000,369,369 - Day Care Center,1.000000,A,Bldg #2,3307,1997.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,280280.000000,179379.000000,219237.000000,0.000000,0.000000,140.540000,0.640000,1.000000,219240.000000,1560.000000
358143902,605918,2019,1,1.000000,348,348 - Convenience Store,1.000000,A,NULL,3307,1994.000000,2000.000000,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,288290.000000,193154.000000,236073.000000,0.000000,0.000000,78.770000,0.670000,1.000000,236070.000000,2997.000000
358144372,605919,2019,1,1.000000,337,"337 - Car Wash, Automatic",1.000000,G,NULL,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,234370.000000,161715.000000,197648.000000,0.000000,0.000000,76.020000,0.690000,1.000000,197650.000000,2600.000000
358144378,605919,2019,2,1.000000,336,"336 - Car Wash, Manual",1.000000,G,NULL,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,80910.000000,55828.000000,68233.000000,0.000000,0.000000,48.740000,0.690000,1.000000,68230.000000,1400.000000
368311133,605920,2019,1103 - 1,5.000000,355,355 - Office Condominium,1.000000,A,NULL,3307,2003.000000,2010.000000,2018.000000,NULL,NULL,1.000000,1.260000,0.970000,1.000000,151760.000000,128997.000000,157660.000000,0.000000,0.000000,119.890000,0.850000,1.000000,157660.000000,1315.000000
348458007,605921,2019,1,52.000000,315,"315 - Hotel/Motel, Low Rise (1 to 4 stories)",1.000000,A,NULL,3507,2004.000000,2010.000000,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,2971300.000000,2436466.000000,2977848.000000,0.000000,0.000000,101.120000,0.820000,1.000000,2977850.000000,29449.000000
368395027,605923,2019,1,2.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,A,REEVES RD OFC COMPLEX,3307,1994.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,504670.000000,333082.000000,407093.000000,0.000000,0.000000,103.480000,0.660000,1.000000,407090.000000,3934.000000
368395036,605923,2019,2,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,A,REEVES RD OFC COMPLEX,3307,1994.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,302760.000000,199822.000000,244222.000000,0.000000,0.000000,107.680000,0.660000,1.000000,244220.000000,2268.000000
270656577,605924,2019,1,1.000000,362,362 - Veterinary Clinic,1.000000,A,GALLATIN VETERINARY HOSP,3507,2009.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,719130.000000,589687.000000,720715.000000,0.000000,0.000000,106.540000,0.820000,1.000000,720720.000000,6765.000000
324104571,605927,2019,1,1.000000,706,"706 - Hangar, Office",1.000000,A,NULL,3307,1992.000000,1995.000000,2000.000000,NULL,NULL,1.000000,1.260000,0.970000,1.000000,1933810.000000,1154236.000000,1410709.000000,0.000000,0.000000,41.210000,0.597000,1.000000,1410710.000000,34230.000000
216511215,605928,2019,1,1.000000,336,"336 - Car Wash, Manual",1.000000,F,carwash bldg #505,3150,1992.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,54260.000000,27673.000000,33822.000000,0.000000,0.000000,26.840000,0.510000,1.000000,33820.000000,1260.000000
216511223,605928,2019,1,1.000000,336,"336 - Car Wash, Manual",1.000000,A,NULL,3150,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,36840.000000,23578.000000,28817.000000,0.000000,0.000000,50.030000,0.640000,1.000000,28820.000000,576.000000
374118387,605933,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1992.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,60090.000000,27641.000000,33783.000000,0.000000,0.000000,16.760000,0.460000,1.000000,33780.000000,2016.000000
352902520,605937,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,G,R AND R TAYLOR HQ,3307,1997.000000,2005.000000,2010.000000,NULL,NULL,1.000000,1.260000,0.970000,1.330000,537240.000000,413674.000000,505593.000000,0.000000,0.000000,255.480000,0.770000,1.000000,505590.000000,1979.000000
352902531,605937,2019,2,1.000000,398,398 - Warehouse,1.000000,A,NULL,3307,2004.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,131960.000000,98970.000000,120961.000000,0.000000,0.000000,37.800000,0.750000,1.000000,120960.000000,3200.000000
352902536,605937,2019,3,1.000000,398,398 - Warehouse,1.000000,A,NULL,3307,2013.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,101140.000000,91026.000000,111252.000000,0.000000,0.000000,46.360000,0.900000,1.000000,111250.000000,2400.000000
283128272,606258,2019,1,1.000000,398,398 - Warehouse,1.000000,G,Arbor Medic,3307,2012.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,526740.000000,463532.000000,566529.000000,0.000000,0.000000,65.570000,0.880000,1.000000,566530.000000,8640.000000
348433834,606291,2019,1,1.000000,321,321 - Restaurant,1.000000,A,Outback Steakhouse,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,1010900.000000,768284.000000,938997.000000,0.000000,0.000000,126.230000,0.760000,1.000000,939000.000000,7439.000000
346353959,606292,2019,1,112.000000,315,"315 - Hotel/Motel, Low Rise (1 to 4 stories)",1.000000,G,Residence Inn,3507,2006.000000,2010.000000,2018.000000,NULL,Drywall in pool room replaced in 2015,1.000000,1.260000,0.970000,1.330000,11994700.000000,10075547.000000,12314333.000000,247550.000000,338015.000000,144.530000,0.840000,1.000000,12652350.000000,85204.000000
360344730,606294,2019,1,2.000000,102,"102 - Residential, 2-family",1.000000,A,NULL,3327,1994.000000,2000.000000,NULL,NULL,NULL,1.000000,1.570000,0.970000,1.000000,204990.000000,153743.000000,234135.000000,0.000000,0.000000,101.620000,0.750000,1.000000,234140.000000,2304.000000
216511183,606296,2019,1,1.000000,336,"336 - Car Wash, Manual",1.000000,F,Car wash Bldg # 506,3150,1994.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,43630.000000,22251.000000,27195.000000,0.000000,0.000000,20.600000,0.510000,1.000000,27200.000000,1320.000000
300960976,606297,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1994.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,65730.000000,37466.000000,45791.000000,0.000000,0.000000,22.710000,0.570000,1.000000,45790.000000,2016.000000
357845018,606298,2019,1,1.000000,368,368 - Hangar,1.000000,L,NULL,3307,1994.000000,NULL,1994.000000,NULL,NULL,1.000000,1.260000,0.970000,0.740000,94950.000000,54122.000000,66148.000000,0.000000,0.000000,19.690000,0.570000,1.000000,66150.000000,3360.000000
300960842,606299,2019,1,1.000000,368,368 - Hangar,1.000000,L,NULL,3307,1994.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,84040.000000,47903.000000,58547.000000,0.000000,0.000000,25.620000,0.570000,1.000000,58550.000000,2285.000000
256271866,606300,2019,1,1.000000,368,368 - Hangar,1.000000,A,NULL,3307,1994.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,126670.000000,72202.000000,88245.000000,0.000000,0.000000,29.420000,0.570000,1.000000,88250.000000,3000.000000
368402337,606481,2019,1,6.000000,355,355 - Office Condominium,1.000000,A,NULL,3507,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,236690.000000,156215.000000,190926.000000,0.000000,0.000000,95.460000,0.660000,1.000000,190930.000000,2000.000000
373806740,606482,2019,1,6.000000,398,398 - Warehouse,1.000000,A,NULL,3507,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,116070.000000,74284.000000,90790.000000,0.000000,0.000000,45.400000,0.640000,1.000000,90790.000000,2000.000000
374040765,606483,2019,1,6.000000,398,398 - Warehouse,1.000000,A,NULL,3507,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,165030.000000,105619.000000,129088.000000,0.000000,0.000000,36.880000,0.640000,1.000000,129090.000000,3500.000000
368402442,606484,2019,1,6.000000,355,355 - Office Condominium,1.000000,A,NULL,3507,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,190080.000000,125453.000000,153329.000000,0.000000,0.000000,102.220000,0.660000,1.000000,153330.000000,1500.000000
368402475,606485,2019,1,6.000000,355,355 - Office Condominium,1.000000,A,NULL,3507,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,247250.000000,163185.000000,199445.000000,0.000000,0.000000,99.720000,0.660000,1.000000,199450.000000,2000.000000
343735052,606492,2019,2,2.000000,398,398 - Warehouse,1.000000,A,WAREHOUSE 1,3507,1999.000000,2000.000000,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,808900.000000,566230.000000,692046.000000,0.000000,0.000000,46.140000,0.700000,1.000000,692050.000000,15000.000000
343735062,606492,2019,3,1.000000,398,398 - Warehouse,1.000000,A,WAREHOUSE 2,3507,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,661900.000000,456712.000000,558193.000000,0.000000,0.000000,37.210000,0.690000,1.000000,558190.000000,15000.000000
343735073,606492,2019,4,1.000000,398,398 - Warehouse,1.000000,A,WAREHOUSE 3,3507,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,382980.000000,264256.000000,322974.000000,0.000000,0.000000,32.960000,0.690000,1.000000,322970.000000,9800.000000
343735019,606492,2019,1,15.000000,344,344 - Strip Shopping Center,1.000000,F,BRIDGER  PARK,3507,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,3596670.000000,2193969.000000,2681469.000000,0.000000,0.000000,43.030000,0.610000,1.000000,2681470.000000,62311.000000
374117866,606493,2019,1,1.000000,368,368 - Hangar,1.000000,L,NULL,3307,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,56680.000000,32874.000000,40179.000000,0.000000,0.000000,19.930000,0.580000,1.000000,40180.000000,2016.000000
323223278,606494,2019,1,1.000000,368,368 - Hangar,1.000000,L,NULL,3307,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,161870.000000,80935.000000,98918.000000,0.000000,0.000000,16.980000,0.500000,1.000000,98920.000000,5824.000000
256266901,606495,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1996.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,174410.000000,102903.000000,125768.000000,0.000000,0.000000,24.930000,0.590000,1.000000,125770.000000,5044.000000
256266740,606496,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,101190.000000,58690.000000,71731.000000,0.000000,0.000000,23.910000,0.580000,1.000000,71730.000000,3000.000000
256266039,606497,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,75440.000000,43755.000000,53477.000000,0.000000,0.000000,35.370000,0.580000,1.000000,53480.000000,1512.000000
323212436,606498,2019,1,1.000000,368,368 - Hangar,1.000000,A,NULL,3307,1995.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,408960.000000,237196.000000,289901.000000,0.000000,0.000000,34.740000,0.580000,1.000000,289900.000000,8346.000000
368348883,606608,2019,UNIT 71,1.000000,368,368 - Hangar,1.000000,A,NULL,3307,1996.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,74470.000000,43937.000000,53700.000000,0.000000,0.000000,30.510000,0.590000,1.000000,53700.000000,1760.000000
371437280,606609,2019,UNIT 72,1.000000,368,368 - Hangar,1.000000,A,NULL,3307,1996.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,71660.000000,42279.000000,51673.000000,0.000000,0.000000,29.360000,0.590000,1.000000,51670.000000,1760.000000
289748395,606610,2019,1,1.000000,368,368 - Hangar,1.000000,A,NULL,3307,1996.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,74470.000000,43937.000000,53700.000000,0.000000,0.000000,30.510000,0.590000,1.000000,53700.000000,1760.000000
360363007,606636,2019,1,24.000000,396,396 - Mini Warehouse,1.000000,L,Building #1,3307,2014.000000,NULL,NULL,NULL,Storage Units 1901 Nelson,1.000000,1.260000,0.970000,0.740000,76610.000000,69715.000000,85206.000000,0.000000,0.000000,28.400000,0.910000,1.000000,85210.000000,3000.000000
256266488,606641,2019,67,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1996.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,303580.000000,179112.000000,218911.000000,0.000000,0.000000,39.430000,0.590000,1.000000,218910.000000,5552.000000
300960658,606642,2019,69,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1996.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,73020.000000,43082.000000,52655.000000,0.000000,0.000000,22.660000,0.590000,1.000000,52660.000000,2324.000000
360547153,606813,2019,1,1.000000,345,345 - Discount Department Store,1.000000,A,Costco,3507,1997.000000,2005.000000,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,10538430.000000,8325359.000000,10175254.000000,0.000000,0.000000,81.950000,0.790000,1.000000,10175250.000000,124163.000000
334470668,606814,2019,1,86.000000,315,"315 - Hotel/Motel, Low Rise (1 to 4 stories)",1.000000,A,NULL,3507,1998.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,5531300.000000,3595345.000000,4394231.000000,83420.000000,66271.000000,81.090000,0.650000,1.000000,4460500.000000,54192.000000
370591871,606816,2019,76,1.000000,368,368 - Hangar,1.000000,A,NULL,3307,1997.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,161980.000000,106906.000000,130661.000000,0.000000,0.000000,38.910000,0.660000,1.000000,130660.000000,3358.000000
351590803,606819,2019,1,1.000000,368,368 - Hangar,1.000000,A,HANGAR 77,3307,1997.000000,2010.000000,NULL,NULL,LISTING INFO: Full kitchen & pilot lounge; 70' x 17' Bi-Fold Door; Insulated radiant floor heat,1.000000,1.260000,0.970000,1.000000,619270.000000,501705.000000,613184.000000,0.000000,0.000000,54.770000,0.810000,1.000000,613180.000000,11196.000000
341082427,606832,2019,1,1.000000,398,398 - Warehouse,1.000000,L,SHOP,3307,2011.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.740000,150680.000000,128725.000000,157328.000000,0.000000,0.000000,35.840000,0.854000,1.000000,157330.000000,4390.000000
253851539,606850,2019,1,1.000000,398,398 - Warehouse,1.000000,A,NULL,3150,2012.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,226340.000000,201443.000000,246204.000000,0.000000,0.000000,62.940000,0.890000,1.000000,246200.000000,3912.000000
349156270,606854,2019,75,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1997.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,1290950.000000,774570.000000,946679.000000,0.000000,0.000000,26.520000,0.600000,1.000000,946680.000000,35700.000000
358153536,606880,2019,1,1.000000,351,351 - Bank,1.000000,A,NULL,3507,2000.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,1197990.000000,862553.000000,1054212.000000,0.000000,0.000000,211.350000,0.720000,1.000000,1054210.000000,4988.000000
358153239,606881,2019,1,1.000000,321,321 - Restaurant,1.000000,G,Carino's,3507,2001.000000,2005.000000,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,1374700.000000,1017278.000000,1243318.000000,0.000000,0.000000,158.550000,0.740000,1.000000,1243320.000000,7842.000000
375992889,606885,2019,1,1.000000,345,345 - Discount Department Store,1.000000,G,Target,3507,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,10811690.000000,6703247.000000,8192709.000000,0.000000,0.000000,66.840000,0.620000,1.000000,8192710.000000,122580.000000
368348623,606961,2019,82,1.000000,368,368 - Hangar,1.000000,A,UNIT 82 44X42,3307,1999.000000,NULL,2000.000000,NULL,NULL,1.000000,1.260000,0.970000,1.000000,93840.000000,58181.000000,71109.000000,0.000000,0.000000,38.480000,0.620000,1.000000,71110.000000,1848.000000
300961094,606962,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,76400.000000,47368.000000,57893.000000,0.000000,0.000000,28.380000,0.620000,1.000000,57890.000000,2040.000000
300960924,606963,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1999.000000,NULL,2000.000000,NULL,NULL,1.000000,1.260000,0.970000,0.840000,105040.000000,65125.000000,79596.000000,0.000000,0.000000,25.380000,0.620000,1.000000,79600.000000,3136.000000
280199038,606964,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1999.000000,NULL,2000.000000,NULL,NULL,1.000000,1.260000,0.970000,0.840000,80130.000000,49681.000000,60720.000000,0.000000,0.000000,26.350000,0.620000,1.000000,60720.000000,2304.000000
300972015,606965,2019,1,1.000000,368,368 - Hangar,1.000000,F,NULL,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,0.840000,73990.000000,45874.000000,56067.000000,0.000000,0.000000,24.330000,0.620000,1.000000,56070.000000,2304.000000
351591374,606966,2019,1,1.000000,368,368 - Hangar,1.000000,A,NULL,3307,1999.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,142820.000000,88548.000000,108223.000000,0.000000,0.000000,46.970000,0.620000,1.000000,108220.000000,2304.000000
300403069,606982,2019,1,1.000000,710,710 - Telephone Equipment Building,1.000000,G,NULL,3507,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,1450090.000000,1203575.000000,1471008.000000,0.000000,0.000000,130.140000,0.830000,1.000000,1471010.000000,11303.000000
269607088,606983,2019,1,1.000000,398,398 - Warehouse,1.000000,G,BUFFALO RESTORATION,3507,2011.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,863520.000000,742627.000000,907640.000000,0.000000,0.000000,102.630000,0.860000,1.000000,907640.000000,8844.000000
347096941,606984,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,A,Gildhouse,3507,2018.000000,NULL,NULL,40.000000,NULL,0.400000,1.260000,0.970000,1.000000,1987930.000000,1948172.000000,952422.000000,0.000000,0.000000,49.260000,0.980000,1.000000,952420.000000,19336.000000
378455085,606987,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,G,NULL,3150,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,2329250.000000,1886693.000000,2305916.000000,0.000000,0.000000,155.590000,0.810000,1.000000,2305920.000000,14820.000000
311244366,606988,2019,1,1.000000,398,398 - Warehouse,1.000000,A,House of Clean,3507,2005.000000,2010.000000,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,728040.000000,611554.000000,747441.000000,0.000000,0.000000,50.850000,0.840000,1.000000,747440.000000,14700.000000
352317653,606990,2019,1,1.000000,362,362 - Veterinary Clinic,1.000000,G,360 PET MEDICAL,3507,2007.000000,2010.000000,2011.000000,NULL,NULL,1.000000,1.260000,0.970000,1.330000,852940.000000,699411.000000,854820.000000,0.000000,0.000000,150.820000,0.820000,1.000000,854820.000000,5668.000000
349170003,606991,2019,1,1.000000,398,398 - Warehouse,1.000000,G,NULL,3507,2004.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,464670.000000,348504.000000,425942.000000,0.000000,0.000000,68.700000,0.750000,1.000000,425940.000000,6200.000000
351309222,606992,2019,1,1.000000,367,367 - Social/Fraternal Hall,1.000000,A,Faultline North,3507,2004.000000,NULL,2014.000000,NULL,NULL,1.000000,1.260000,0.970000,1.000000,900880.000000,648633.000000,792760.000000,72340.000000,63658.000000,77.990000,0.720000,1.000000,856420.000000,10165.000000
334479697,606999,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,A,SxS Building,3507,2016.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,788530.000000,756989.000000,925192.000000,39290.000000,46099.000000,158.860000,0.960000,1.000000,971290.000000,5824.000000
218533674,607000,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,G,NULL,3507,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.330000,925350.000000,758787.000000,927390.000000,0.000000,0.000000,180.570000,0.820000,1.000000,927390.000000,5136.000000
311410769,607002,2019,1,3.000000,397,397 - Flex Warehouse,1.000000,A,NULL,3507,2005.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,660300.000000,501828.000000,613334.000000,0.000000,0.000000,65.250000,0.760000,1.000000,613330.000000,9400.000000
254444877,607005,2019,1,1.000000,398,398 - Warehouse,1.000000,A,ACUFF COMMERCIAL LAUNDRY DIST,3507,2006.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,305770.000000,238500.000000,291495.000000,0.000000,0.000000,54.900000,0.780000,1.000000,291500.000000,5310.000000
366750222,607007,2019,1,1.000000,397,397 - Flex Warehouse,1.000000,A,NULL,3507,2007.000000,2015.000000,2017.000000,NULL,NULL,1.000000,1.260000,0.970000,1.000000,435270.000000,409153.000000,500067.000000,0.000000,0.000000,82.140000,0.940000,1.000000,500070.000000,6088.000000
348433918,607009,2019,1,1.000000,353,"353 - Office Building, Low Rise (1 to 4 stories)",1.000000,A,NULL,3507,2007.000000,NULL,NULL,NULL,NULL,1.000000,1.260000,0.970000,1.000000,459520.000000,376806.000000,460532.000000,0.000000,0.000000,118.450000,0.820000,1.000000,460530.000000,3888.000000
